plithos stoixeion katanomis,xronos katanomis,ipodianisma1,ipodiastima2,ipodiastima3,Kurtosis First Subarray,Kurtosis Second Subarray,Kurtosis Third Subarray,Skewness First Subarray,Skewness Second Subarray,Skewness Third Subarray
100000,0.09075593948364258,73276,36448,8188,-1.2000000004469795,-1.2000000033605338,nan,-4.613970692366059e-17,0.0,nan
100000,0.061348676681518555,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.09076189994812012,97994,36448,24718,-1.2000000002499265,-1.2000005964162836,nan,0.0,0.0,nan
100000,0.06482648849487305,36448,26724,18536,-1.2000000018066077,-1.2000000033605338,-1.2000000069852057,0.0,0.0,0.0
100000,0.06183314323425293,36448,26724,18536,-1.2000000018066077,-1.2000000033605338,-1.2000000069852057,0.0,0.0,0.0
100000,0.06158137321472168,36448,26724,18536,-1.2000000018066077,-1.2000000033605338,-1.2000000069852057,0.0,0.0,0.0
100000,0.08129048347473145,73276,36448,8188,-1.2000000004469795,-1.2000000033605338,nan,-4.613970692366059e-17,0.0,nan
100000,0.059839487075805664,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.06781911849975586,36448,26724,18536,-1.2000000018066077,-1.2000000033605338,-1.2000000069852057,0.0,0.0,0.0
100000,0.06582427024841309,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.06681990623474121,36448,26724,24718,-1.2000000018066077,-1.2000000033605338,-1.200000003928119,0.0,0.0,0.0
100000,0.057845115661621094,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.06582403182983398,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.05983877182006836,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.08676838874816895,63552,55364,18536,-1.200000000594228,-1.2000000018066077,nan,0.0,0.0,nan
100000,0.07081103324890137,63552,26724,8188,-1.200000000594228,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.2973172664642334,63552,36828,8188,-1.200000000594228,-1.2000000018066077,nan,0.0,0.0,nan
100000,0.14919018745422363,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.08876156806945801,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.06382942199707031,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.07110309600830078,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.09075593948364258,73276,36448,8188,-1.2000000004469795,-1.2000000033605338,nan,-4.613970692366059e-17,0.0,nan
100000,0.08428215980529785,73276,36448,8188,-1.2000000004469795,-1.2000000033605338,nan,-4.613970692366059e-17,0.0,nan
100000,0.0767970085144043,63552,26724,8188,-1.200000000594228,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.17253947257995605,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.13364338874816895,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.08377599716186523,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.06981325149536133,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.10571622848510742,63552,55364,18536,-1.200000000594228,-1.2000000018066077,nan,0.0,0.0,nan
100000,0.11469435691833496,73276,36448,8188,-1.2000000004469795,-1.2000000033605338,nan,-4.613970692366059e-17,0.0,nan
100000,0.12717080116271973,91812,55364,36828,-1.2000000002847158,-1.2000000357977378,nan,0.0,0.0,nan
100000,0.08229207992553711,63552,26724,8188,-1.200000000594228,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.10172748565673828,63552,55364,18536,-1.200000000594228,-1.2000000018066077,nan,0.0,0.0,nan
100000,0.13862848281860352,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.06781983375549316,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.132645845413208,63552,36828,8188,-1.200000000594228,-1.2000000018066077,nan,0.0,0.0,nan
100000,0.10671496391296387,63552,26724,8188,-1.200000000594228,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.10871005058288574,63552,26724,18536,-1.200000000594228,-1.2000000033605338,-1.2000000253817376,0.0,0.0,0.0
100000,0.08976006507873535,63552,36828,8188,-1.200000000594228,-1.2000000018066077,nan,0.0,0.0,nan
100000,0.09828591346740723,91812,36448,18536,-1.2000000002847158,-1.2000000357977378,nan,0.0,0.0,nan
100000,0.08377861976623535,63552,36828,8188,-1.200000000594228,-1.2000000018066077,nan,0.0,0.0,nan
100000,0.08377456665039062,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.09773898124694824,91812,55364,18536,-1.2000000002847158,-1.2000000357977378,nan,0.0,0.0,nan
100000,0.06183576583862305,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.10671377182006836,63552,26724,18536,-1.200000000594228,-1.2000000033605338,-1.2000000253817376,0.0,0.0,0.0
100000,0.0827789306640625,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.07280373573303223,63552,26724,8188,-1.200000000594228,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.06482577323913574,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.08078384399414062,73276,36448,8188,-1.2000000004469795,-1.2000000033605338,nan,-4.613970692366059e-17,0.0,nan
100000,0.0982503890991211,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.14119672775268555,91812,55364,36828,-1.2000000002847158,-1.2000000357977378,nan,0.0,0.0,nan
100000,0.07280564308166504,63552,26724,18536,-1.200000000594228,-1.2000000033605338,-1.2000000253817376,0.0,0.0,0.0
100000,0.07132363319396973,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.0768887996673584,63552,26724,8188,-1.200000000594228,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.07929730415344238,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.0767965316772461,36448,26724,18536,-1.2000000018066077,-1.2000000033605338,-1.2000000069852057,0.0,0.0,0.0
100000,0.06981396675109863,36448,26724,18536,-1.2000000018066077,-1.2000000033605338,-1.2000000069852057,0.0,0.0,0.0
100000,0.07879042625427246,63552,26724,18536,-1.200000000594228,-1.2000000033605338,-1.2000000253817376,0.0,0.0,0.0
100000,0.09873604774475098,63552,26724,8188,-1.200000000594228,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.0827789306640625,63552,26724,18536,-1.200000000594228,-1.2000000033605338,-1.2000000253817376,0.0,0.0,0.0
100000,0.0967409610748291,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.07081365585327148,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.08855891227722168,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.06781911849975586,36448,26724,18536,-1.2000000018066077,-1.2000000033605338,-1.2000000069852057,0.0,0.0,0.0
100000,0.08177995681762695,63552,26724,8188,-1.200000000594228,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.07352828979492188,63552,26724,18536,-1.200000000594228,-1.2000000033605338,-1.2000000253817376,0.0,0.0,0.0
100000,0.1294245719909668,63552,36828,8188,-1.200000000594228,-1.2000000018066077,nan,0.0,0.0,nan
100000,0.10587549209594727,36448,26724,18536,-1.2000000018066077,-1.2000000033605338,-1.2000000069852057,0.0,0.0,0.0
100000,0.05793428421020508,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.19649147987365723,63552,55364,36828,-1.200000000594228,-1.2000000018066077,nan,0.0,0.0,nan
100000,0.09873652458190918,73276,36828,8188,-1.2000000004469795,-1.2000000033605338,nan,-4.613970692366059e-17,0.0,nan
100000,0.09873676300048828,73276,36448,8188,-1.2000000004469795,-1.2000000033605338,nan,-4.613970692366059e-17,0.0,nan
100000,0.08178138732910156,63552,36828,8188,-1.200000000594228,-1.2000000018066077,nan,0.0,0.0,nan
100000,0.10571694374084473,63552,26724,8188,-1.200000000594228,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.0638277530670166,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.07779240608215332,73276,36448,8188,-1.2000000004469795,-1.2000000033605338,nan,-4.613970692366059e-17,0.0,nan
100000,0.11320924758911133,73276,36448,8188,-1.2000000004469795,-1.2000000033605338,nan,-4.613970692366059e-17,0.0,nan
